~id,~label,first_name,last_name,email,phone,date_of_birth,region,country,risk_score,created_date,customer_id,account_type,balance,currency,status,opened_date,device_type,operating_system,fingerprint,ip_address_id,first_seen,merchant_name,category,location,latitude,longitude,risk_tier,registration_date,address,geo_location,is_vpn,is_tor,isp,account_id,merchant_id,amount,timestamp,channel
T00505,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0111,M0030,14.17,2024-06-20T16:43:30.701034,online
T00506,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0038,M0024,7.99,2024-06-25T02:15:37.355624,mobile
T00507,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0071,M0005,63.01,2024-02-03T10:32:19.612032,wire
T00508,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0146,M0020,16.1,2024-05-04T09:58:10.319573,atm
T00509,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0123,M0005,33.52,2024-05-08T21:00:39.930950,atm
T00510,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0100,M0016,31.05,2024-02-10T22:55:48.622835,mobile
T00511,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0004,M0030,14.77,2024-05-14T08:50:26.801749,pos
T00512,Transaction,,,,,,,SG,,,,,,AUD,failed,,,,,,,,,Singapore,,,,,,,,,,A0017,M0006,145.73,2024-02-28T19:20:47.770212,mobile
T00513,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0110,M0013,141.22,2024-05-29T04:52:59.045651,atm
T00514,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0147,M0020,40.75,2024-05-07T10:39:53.710033,online
T00515,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0116,M0015,14.71,2024-04-10T22:39:10.533562,wire
T00516,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0013,M0007,16.21,2024-02-25T02:58:59.585303,atm
T00517,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0109,M0010,42.37,2024-04-03T13:42:58.178722,pos
T00518,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0116,M0003,55.53,2024-05-20T22:48:29.089114,wire
T00519,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0106,M0011,29.28,2024-04-16T20:19:49.528770,pos
T00520,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0024,M0009,11.82,2024-05-08T18:37:28.469744,pos
T00521,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0032,M0003,7.83,2024-03-06T16:37:33.896997,wire
T00522,Transaction,,,,,,,AU,,,,,,AUD,pending,,,,,,,,,Sydney,,,,,,,,,,A0131,M0020,146.96,2024-03-09T21:21:24.653630,pos
T00523,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0145,M0028,48.74,2024-06-06T06:08:51.816499,pos
T00524,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0014,M0014,7.66,2024-06-22T22:26:12.470209,atm
T00525,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0031,M0029,12.79,2024-04-22T16:24:07.433197,atm
T00526,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0128,M0028,32.64,2024-04-20T01:04:55.906944,mobile
T00527,Transaction,,,,,,,NG,,,,,,AUD,failed,,,,,,,,,Lagos,,,,,,,,,,A0122,M0015,27.09,2024-04-18T14:50:36.747816,pos
T00528,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0072,M0020,144.34,2024-02-07T13:58:39.858934,pos
T00529,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0090,M0002,49.66,2024-02-29T22:20:47.635482,online
T00530,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0107,M0006,12.5,2024-04-29T15:03:23.439437,wire
T00531,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0144,M0006,24.57,2024-05-19T02:24:57.794977,atm
T00532,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0098,M0027,7.0,2024-04-09T15:14:46.981470,atm
T00533,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0032,M0023,99.78,2024-03-15T21:21:51.688374,pos
T00534,Transaction,,,,,,,AU,,,,,,AUD,pending,,,,,,,,,Sydney,,,,,,,,,,A0015,M0004,35.35,2024-05-11T01:22:40.997688,wire
T00535,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0074,M0014,45.96,2024-04-05T02:17:58.138226,wire
T00536,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0034,M0020,43.31,2024-04-24T08:47:22.009079,mobile
T00537,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0060,M0023,19.4,2024-01-22T09:29:30.451933,mobile
T00538,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0031,M0024,191.15,2024-03-01T09:59:36.830834,wire
T00539,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0055,M0001,84.26,2024-02-16T01:11:22.978837,online
T00540,Transaction,,,,,,,SG,,,,,,AUD,reversed,,,,,,,,,Singapore,,,,,,,,,,A0130,M0018,59.2,2024-05-11T02:46:44.458936,wire
T00541,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0045,M0007,19.55,2024-05-01T17:13:21.096473,mobile
T00542,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0035,M0016,8.89,2024-06-05T14:32:04.483160,atm
T00543,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0106,M0030,684.41,2024-02-24T04:20:57.247445,atm
T00544,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0005,M0007,42.03,2024-06-14T19:54:50.196533,atm
T00545,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0039,M0009,95.72,2024-03-08T22:02:45.376896,wire
T00546,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0147,M0020,18.89,2024-06-05T11:47:41.969550,atm
T00547,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0081,M0023,6.39,2024-03-30T23:12:16.066869,pos
T00548,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0078,M0007,35.26,2024-03-08T17:35:34.657121,online
T00549,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0024,M0015,35.21,2024-06-12T19:07:40.792464,pos
T00550,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0124,M0024,101.09,2024-02-29T05:57:21.821296,online
T00551,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0133,M0022,6.97,2024-06-05T12:44:07.869794,online
T00552,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0012,M0022,1.5,2024-01-19T15:52:43.288237,atm
T00553,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0080,M0021,108.71,2024-02-04T20:25:05.730687,atm
T00554,Transaction,,,,,,,UK,,,,,,AUD,reversed,,,,,,,,,London,,,,,,,,,,A0113,M0022,13.13,2024-02-19T12:40:43.075523,online
T00555,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0144,M0017,5.53,2024-04-09T10:26:39.889813,atm
T00556,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0019,18.81,2024-04-21T00:00:50.277576,atm
T00557,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0013,M0005,7.38,2024-01-16T14:06:12.447160,mobile
T00558,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0115,M0020,21.22,2024-02-05T20:45:04.207657,wire
T00559,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0120,M0019,168.15,2024-03-23T11:03:27.495806,mobile
T00560,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0058,M0005,230.58,2024-06-14T05:28:15.012407,mobile
T00561,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0085,M0026,99.48,2024-03-29T05:43:45.286624,online
T00562,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0090,M0016,30.08,2024-05-18T23:56:16.584498,wire
T00563,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0131,M0004,16.78,2024-01-20T08:43:36.280521,wire
T00564,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0078,M0018,27.22,2024-02-13T04:22:15.843115,pos
T00565,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0124,M0013,10.72,2024-05-05T14:59:45.724618,mobile
T00566,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0112,M0019,121.35,2024-02-12T17:51:15.704524,online
T00567,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0147,M0027,30.95,2024-03-24T18:52:27.259143,wire
T00568,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0114,M0006,17.03,2024-04-18T06:50:16.385446,wire
T00569,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0098,M0011,31.99,2024-01-17T09:16:31.342770,pos
T00570,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0001,M0025,14.09,2024-04-06T03:46:31.032304,mobile
T00571,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0115,M0007,4.46,2024-05-03T00:00:14.333375,mobile
T00572,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0089,M0003,51.33,2024-04-02T09:16:52.794931,pos
T00573,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0016,M0012,23.5,2024-04-23T03:55:51.362602,mobile
T00574,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0112,M0018,16.13,2024-01-26T04:06:54.549181,wire
T00575,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0093,M0027,26.06,2024-06-06T23:09:49.839402,pos
T00576,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0019,M0021,31.54,2024-06-28T05:30:19.572771,online
T00577,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0107,M0028,21.57,2024-04-19T09:38:30.491358,mobile
T00578,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0117,M0017,13.9,2024-03-10T15:12:02.643313,pos
T00579,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0002,M0019,32.65,2024-05-08T21:29:33.775815,atm
T00580,Transaction,,,,,,,US,,,,,,AUD,reversed,,,,,,,,,New York,,,,,,,,,,A0140,M0019,53.27,2024-01-21T11:35:09.677786,mobile
T00581,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0021,M0005,90.07,2024-06-04T13:01:09.343071,atm
T00582,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0021,M0017,26.59,2024-06-22T20:01:32.116738,online
T00583,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0139,M0026,50.58,2024-06-12T13:10:27.927134,wire
T00584,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0121,M0015,34.78,2024-05-12T19:41:25.418775,mobile
T00585,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0076,M0010,3.51,2024-04-18T04:07:58.938662,atm
T00586,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0145,M0009,5.97,2024-01-31T14:28:48.801741,online
T00587,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0075,M0026,31.95,2024-01-14T21:53:22.760411,atm
T00588,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0072,M0009,12.57,2024-04-17T02:38:57.930163,pos
T00589,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0095,M0026,17.07,2024-04-05T10:58:37.866699,online
T00590,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0022,M0005,99.81,2024-05-31T14:35:46.211879,mobile
T00591,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0061,M0022,23.58,2024-02-08T03:57:42.159503,atm
T00592,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0068,M0025,28.75,2024-03-27T04:54:01.978131,wire
T00593,Transaction,,,,,,,US,,,,,,AUD,pending,,,,,,,,,New York,,,,,,,,,,A0100,M0016,11.7,2024-03-19T16:29:09.341106,atm
T00594,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Perth,,,,,,,,,,A0115,M0013,49.04,2024-06-15T02:32:29.546777,atm
T00595,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0111,M0020,20.83,2024-01-18T18:54:51.727850,wire
T00596,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0062,M0024,154.76,2024-04-04T02:40:22.393558,pos
T00597,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0003,M0022,22.54,2024-05-04T01:48:36.197665,atm
T00598,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0073,M0009,234.94,2024-06-21T00:55:26.540308,online
T00599,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0031,M0003,76.96,2024-04-28T19:22:41.764764,wire
T00600,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0048,M0029,12.4,2024-02-23T07:36:21.854630,online
T00601,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0071,M0025,6.99,2024-05-19T08:21:39.354352,atm
T00602,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0019,M0009,83.45,2024-03-01T05:03:07.837630,online
T00603,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0068,M0006,26.03,2024-06-17T01:46:43.966276,wire
T00604,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0126,M0004,6.52,2024-06-14T04:22:28.070479,atm
T00605,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0019,M0003,40.29,2024-03-21T16:54:41.887047,mobile
T00606,Transaction,,,,,,,AU,,,,,,AUD,pending,,,,,,,,,Perth,,,,,,,,,,A0001,M0030,6.95,2024-01-28T10:34:58.320464,atm
T00607,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0148,M0001,56.09,2024-03-29T19:30:41.571800,mobile
T00608,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0018,M0018,13.24,2024-05-04T18:09:04.046007,mobile
T00609,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0138,M0030,151.15,2024-02-24T19:29:06.591325,online
T00610,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0024,M0012,205.26,2024-01-15T13:30:15.381452,mobile
T00611,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0075,M0021,8.4,2024-06-24T02:52:34.683266,pos
T00612,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0100,M0029,26.0,2024-03-20T06:36:05.065444,pos
T00613,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0050,M0001,100.62,2024-03-29T13:13:34.317391,online
T00614,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0079,M0016,50.48,2024-03-22T07:47:26.929232,online
T00615,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0015,M0011,62.55,2024-05-02T17:34:12.234189,wire
T00616,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0149,M0008,3.93,2024-03-26T06:58:41.152625,wire
T00617,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0034,M0001,4.84,2024-03-23T13:39:57.138025,pos
T00618,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0017,M0027,69.26,2024-04-17T16:34:54.683995,wire
T00619,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0052,M0014,4.3,2024-05-13T13:33:39.537600,mobile
T00620,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0148,M0018,428.03,2024-04-17T08:21:44.421154,atm
T00621,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0071,M0005,62.63,2024-03-07T22:57:51.766698,pos
T00622,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0149,M0002,51.22,2024-01-29T13:16:54.858303,mobile
T00623,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0002,M0006,43.35,2024-05-05T12:34:45.562869,mobile
T00624,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0053,M0005,60.56,2024-03-15T13:51:50.665065,pos
T00625,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0010,M0020,8.87,2024-06-21T00:05:41.245822,atm
T00626,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0002,M0018,17.87,2024-04-05T23:11:04.368882,online
T00627,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0139,M0017,2.67,2024-04-29T08:07:01.833802,atm
T00628,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0029,M0026,178.72,2024-01-29T21:59:44.427499,online
T00629,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0094,M0010,14.9,2024-04-21T15:27:47.730231,mobile
T00630,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0014,M0030,36.28,2024-01-06T06:15:33.617175,wire
T00631,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0061,M0024,25.27,2024-03-16T20:25:26.021774,atm
T00632,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0029,M0011,15.89,2024-03-15T16:18:52.800368,pos
T00633,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0057,M0003,29.49,2024-06-10T04:17:00.736243,pos
T00634,Transaction,,,,,,,SG,,,,,,AUD,reversed,,,,,,,,,Singapore,,,,,,,,,,A0117,M0006,25.32,2024-05-10T06:54:12.106210,atm
T00635,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0052,M0011,2.74,2024-01-11T19:07:37.452329,pos
T00636,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0120,M0015,16.4,2024-02-09T19:02:37.979176,atm
T00637,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0044,M0019,0.2,2024-04-17T01:49:38.297661,mobile
T00638,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Brisbane,,,,,,,,,,A0110,M0024,91.82,2024-03-19T14:22:35.182167,pos
T00639,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Perth,,,,,,,,,,A0039,M0030,38.57,2024-06-26T09:55:10.111359,online
T00640,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0130,M0002,25.72,2024-05-26T13:24:30.844958,online
T00641,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0062,M0003,37.41,2024-05-12T10:52:46.622141,pos
T00642,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0076,M0008,46.26,2024-03-27T20:10:37.707056,atm
T00643,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0118,M0028,46.9,2024-06-25T17:34:18.701630,mobile
T00644,Transaction,,,,,,,SG,,,,,,AUD,failed,,,,,,,,,Singapore,,,,,,,,,,A0104,M0006,85.44,2024-03-25T00:54:03.241572,online
T00645,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0019,M0013,111.51,2024-01-06T22:06:37.360693,mobile
T00646,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0139,M0019,575.59,2024-01-15T15:41:09.875673,atm
T00647,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0015,M0017,16.01,2024-03-07T04:02:27.777909,pos
T00648,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0018,M0018,56.93,2024-06-26T14:33:25.369420,pos
T00649,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0123,M0024,285.17,2024-06-22T14:20:47.788234,pos
T00650,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0058,M0011,21.89,2024-05-03T02:54:17.833954,atm
T00651,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0096,M0012,27.21,2024-05-30T03:36:28.387219,mobile
T00652,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0137,M0029,10.72,2024-05-24T18:46:56.636740,online
T00653,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0118,M0003,10.91,2024-05-06T04:07:28.882343,mobile
T00654,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0053,M0017,19.28,2024-06-17T15:23:53.071380,mobile
T00655,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0114,M0024,50.42,2024-01-12T09:27:09.595177,pos
T00656,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0134,M0021,14.85,2024-04-28T16:37:25.029289,atm
T00657,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0136,M0027,39.81,2024-04-12T16:08:28.374020,atm
T00658,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0067,M0008,10.94,2024-05-19T07:47:34.289055,online
T00659,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0073,M0015,7.37,2024-02-02T23:49:35.534846,pos
T00660,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0040,M0006,21.5,2024-02-17T03:12:31.913466,pos
T00661,Transaction,,,,,,,UK,,,,,,AUD,reversed,,,,,,,,,London,,,,,,,,,,A0009,M0022,18.65,2024-03-08T11:56:32.935287,wire
T00662,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0137,M0010,40.16,2024-04-27T03:37:39.819687,atm
T00663,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0075,M0025,6.23,2024-06-13T03:29:24.513904,mobile
T00664,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0029,M0024,31.66,2024-05-02T17:16:05.576614,online
T00665,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0103,M0020,117.52,2024-01-17T17:44:16.923770,online
T00666,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0050,M0019,42.47,2024-05-18T20:15:40.337616,pos
T00667,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0138,M0028,23.53,2024-01-16T19:33:55.492991,wire
T00668,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0126,M0011,51.15,2024-01-11T03:28:15.064749,atm
T00669,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Brisbane,,,,,,,,,,A0110,M0012,26.12,2024-03-03T10:20:00.261452,atm
T00670,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0144,M0003,77.54,2024-03-21T02:14:20.236944,pos
T00671,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Brisbane,,,,,,,,,,A0109,M0024,40.3,2024-02-07T14:36:46.032512,mobile
T00672,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0135,M0011,59.05,2024-03-15T02:41:49.253069,atm
